Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
4000                     5.922814196149508        16533984                 4.52865927138864         6.709161603410985        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.93388048               0.05                     1.407923135906458        2e-05                    0.42690344527363777      4e-06                    0.27197265625            -0.15637983              1.6939908                1.0852664600719106       1.0                      0.9906486742424243       1e-05                    132033                   0.29872923186331085      0.8722082484852184       0.3271079659461975       0.3583659455180168       0.027866268248269054     
4200                     6.220245561930868        17357848                 1.541017426400809        7.263167232938418        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.930585232              0.05                     1.5752502605319023       2e-05                    0.42484489642083645      4e-06                    0.25244140625            0.513876                 1.9106145                1.0126836661136513       1.0                      0.9927793560606061       1e-05                    138633                   0.2977672851446903       0.8761497266364819       0.3180561661720276       0.34682128578424454      0.025757706978104332     
4400                     6.520695736077097        18189730                 0.7073786330287309       9.198521541595644        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.927257708              0.05                     1.75039641559124         2e-05                    0.42373762442730367      4e-06                    0.154541015625           0.24256292               1.8377517                0.9523004763054126       1.0                      0.989464962121212        1e-05                    145233                   0.3000366109790224       0.8666443969264175       0.3150026202201843       0.3531816452741623       0.024143586556116738     
4600                     6.820132249924872        19015023                 5.961244428763095        4.336453089373515        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.9239563719999999       0.049999999999999996     1.3801979832351208       2e-05                    0.427135253790766        4e-06                    0.247314453125           0.052947167              1.4765148                0.8863535071864272       1.0                      0.9911221590909091       1e-05                    151833                   0.29946394400163134      0.8670884479175914       0.34558574855327606      0.3762466087937355       0.021889020999272667     
4800                     7.120481963290109        19839778                 3.4102408294457582       8.346352173540579        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.9206574319999999       0.05                     1.351763398386538        2e-05                    0.429803584003821        4e-06                    0.18359375               0.0026962599             1.4030156                0.8364302172805324       1.0                      0.989938446969697        1e-05                    158433                   0.300640987627434        0.8626519260984479       0.34567940980196         0.37707777321338654      0.020477324724197388     
5000                     7.42257407327493         20666800                 4.723918441705661        7.797312544720717        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.91734932               0.05                     1.6651471834629774       2e-05                    0.4327874530572444       4e-06                    0.185791015625           0.18649796               1.7469676                0.7876235788518733       1.0                      0.9920691287878788       1e-05                    165033                   0.30193627241886023      0.8555194825837107       0.3536989390850067       0.37219807505607605      0.01898825078299551      
5200                     7.723755874501334        21493386                 4.183595363173398        8.526420729017287        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.914042916              0.05                     2.011111597530544        2e-05                    0.43356246408075094      4e-06                    0.19384765625            -0.2690454               2.060538                 0.7419592539469402       1.0                      0.9914772727272727       1e-05                    171633                   0.3028652884743431       0.8502061872771293       0.3459884002804756       0.36579277366399765      0.017478460163781136     
5400                     8.024836150341564        22317536                 1.3985456248878612       13.543558155080284       0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.910746332              0.05                     1.8062801221385598       2e-05                    0.42984954989515245      4e-06                    0.22802734375            -0.1114662               1.7545513                0.7009403344356653       1.0                      0.9921875                1e-05                    178233                   0.303412422989354        0.8474034829573198       0.3511514589190483       0.35953910648822784      0.016125789645946388     
5600                     8.325144160323672        23146947                 2.196241692844033        15.401116295149683       0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.907428628              0.05                     1.9399659093469381       2e-05                    0.43249996192753315      4e-06                    0.197509765625           -0.15797615              2.1279218                0.6672090328100956       1.0                      0.9924242424242424       1e-05                    184833                   0.3046229391387015       0.8417245546976726       0.36647821962833405      0.36802148073911667      0.015176703306761654     
5800                     8.622350846529008        23970825                 4.038910136617538        10.932819561505305       0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.9041332719999999       0.05                     1.9228925351053476       2e-05                    0.4270033244974911       4e-06                    0.19091796875            0.003723602              2.1350129                0.6378745743722627       1.0                      0.9939630681818181       1e-05                    191433                   0.3062582088239265       0.8328583601749304       0.38105519115924835      0.3819185048341751       0.014422714032910088     
6000                     8.922816326088375        24804100                 5.486819442354475        25.171694866299095       0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.900800384              0.05                     2.027113411575556        2e-05                    0.4247178491204977       4e-06                    0.22216796875            -0.23929645              1.9699746                0.6109287811048103       1.0                      0.9936079545454546       1e-05                    198033                   0.30928017876364966      0.8190435640739673       0.3630891218781471       0.36504223942756653      0.01357558234171434      
6200                     9.225462042358187        25644633                 9.651242115787156        33.99397744206405        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.897437852              0.05                     2.2397536393254995       2e-05                    0.42683296697214246      4e-06                    0.17431640625            0.085959226              2.2910867                0.5822538733482361       1.0                      0.99365234375            1e-05                    204630                   0.3083806112408638       0.8237229734659195       0.37646713107824326      0.3763587698340416       0.012628848431631923     
6400                     9.526934480402204        26478937                 4.4702531523094          43.9921354157094         0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.894101112              0.05                     2.5306002516299486       2e-05                    0.42084862827323377      4e-06                    0.21142578125            -0.45405975              2.049836                 0.5585011713432544       1.0                      0.9934895833333334       1e-05                    211193                   0.30868980378815625      0.8216496380892666       0.3536807969212532       0.3722093105316162       0.011970254959482134     
6600                     9.83117249627908         27318403                 5.3248674768582225       76.59690006607013        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.89074308               0.05                     2.349954145029187        2e-05                    0.42049605189822614      4e-06                    0.21875                  0.34205687               1.9445424                0.5420200896985603       1.0                      0.9927793560606061       1e-05                    217793                   0.31002539576906146      0.8155040018486254       0.3842679336667061       0.39077001065015793      0.011603192849592728     
6800                     10.157654023236699       28147024                 8.837775953086707        68.12376511494688        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.8874283199999999       0.05                     2.0497685940936208       2e-05                    0.44030438573099673      4e-06                    0.176025390625           0.29171854               1.7979269                0.5249121839349921       1.0                      0.993844696969697        1e-05                    224393                   0.3107178427956321       0.8123052336952903       0.4113127961754799       0.38898951560258865      0.011268160785689499     
7000                     10.479115725358326       28980787                 5.7147096065756005       76.85997305164828        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.884093368              0.05                     3.459463296458125        2e-05                    0.42539683845825493      4e-06                    0.194091796875           0.1825646                2.7481644                0.5075485345089075       1.0                      0.9944365530303031       1e-05                    230994                   0.3119460235942494       0.8061620394388835       0.37868478894233704      0.38612110167741776      0.010728583868705866     
7200                     10.802932240499391       29815037                 12.42587702939508        80.72641622632294        0.14898016869263206      1.2279837127195465       1.6688164966466232       1.4279431957451039       0.88075666               0.05                     4.097674257615033        2e-05                    0.4206302722587305       4e-06                    0.2102481617647059       0.08778467               3.3981504                0.4940975218108206       1.0                      0.9927793560606061       1e-05                    237594                   0.3153125589544123       0.7912818590799968       0.3644759804010391       0.3700540289282799       0.010221319668220753     
