Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
2000                     3.130203556484646        8280362                  4.070697625707863        5.634492248904091        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.966894964              0.05                     0.7970835100859404       2e-05                    0.4848668170161545       4e-06                    0.533203125              0.18452144               1.0892313                2.0828518722996567       1.0                      0.9955018939393939       1e-05                    66033                    0.27326544848355383      0.99966997088808         0.18569262325763702      0.29336391389369965      0.025959039276296444     
2200                     3.4491964152124193       9102534                  0.41921643357037175      8.24714757096418         0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9636062759999999       0.049999999999999996     0.9193333494476974       2e-05                    0.5017202994786203       4e-06                    0.560302734375           0.024531035              1.1758077                1.9422594995209663       1.0                      0.9971590909090908       1e-05                    72633                    0.2724679816852916       0.9997520157785127       0.20539245009422302      0.30344079434871674      0.024111520611878597     
2400                     3.7727288716369207       9926092                  0.6696551620054916       8.784174969745127        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9603120439999999       0.049999999999999996     0.7533299871720374       2e-05                    0.4889357234351337       4e-06                    0.554443359375           -0.12557502              1.1759721                1.8132088112108635       1.0                      0.9952651515151515       1e-05                    79233                    0.2736012068661776       0.9961669806278113       0.26463010162115097      0.31567397713661194      0.021958749402653088     
2600                     4.104894662499428        10749494                 4.801836142296663        5.329156934373946        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.957018608              0.05                     0.7346784421242774       2e-05                    0.480862214230001        4e-06                    0.507080078125           0.04703094               1.2103478                1.6916450731682056       1.0                      0.9978693181818181       1e-05                    85833                    0.2728383541107178       0.9957382028753107       0.19444159045815468      0.29233288019895554      0.020230557882424557     
2800                     4.44139107869731         11578844                 4.107830277457682        9.572247108940003        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.95370108               0.05                     1.7581903114914894       2e-05                    0.4763023448176682       4e-06                    0.520263671875           0.14258924               1.9859711                1.575893430998831        1.0                      0.9970407196969697       1e-05                    92433                    0.2723728093233976       0.9978673530347419       0.15308666974306107      0.2614738941192627       0.01805559794108073      
3000                     4.770784197979503        12403755                 2.7683344894988373       8.501202203062446        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.950401544              0.05                     0.8867327896878123       2e-05                    0.4721617279574275       4e-06                    0.515625                 0.046142396              1.1911403                1.471658619967374        1.0                      0.997750946969697        1e-05                    99033                    0.2726782740968646       0.9955603859641335       0.17462899163365364      0.27085544914007187      0.016206263592748932     
3200                     5.1011133910550015       13230587                 1.8381604599851777       8.711514351565333        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.947094188              0.05                     0.5920517744962126       2e-05                    0.4627395183779299       4e-06                    0.457763671875           -0.10610581              0.9203468                1.3769949421738135       1.0                      0.9996448863636364       1e-05                    105633                   0.2721390796430183       0.9945901234944661       0.15527844056487083      0.24724113568663597      0.015008634238532095     
3400                     5.435352556308111        14057497                 6.66748008574357         6.994161041354679        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9437867360000001       0.05000000000000001      0.7192088407464325       2e-05                    0.4653765154071152       4e-06                    0.48291015625            -0.020297632             1.1675762                1.2927401282570579       1.0                      0.9985795454545454       1e-05                    112233                   0.2725140903935288       0.9926252943096738       0.15681078657507896      0.24414870515465736      0.013868829969203833     
3600                     5.77036482738124         14887159                 7.309612841343074        9.68887455020711         0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.940468052              0.05                     0.5778768891468644       2e-05                    0.4675400424748659       4e-06                    0.464111328125           0.07596213               0.9624306                1.2197111881140505       1.0                      0.9991714015151515       1e-05                    118833                   0.2724620645696466       0.9937172225027373       0.19350935146212578      0.2645972780883312       0.013247524472800167     
3800                     6.10953685786989         15717106                 8.039256966961196        10.698585422855327       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.937148304              0.05                     0.5750844259746373       2e-05                    0.4533635431434959       4e-06                    0.455810546875           -0.3494637               0.9980526                1.1459278337883227       1.0                      0.9991714015151515       1e-05                    125433                   0.27291658430388477      0.9913348284634678       0.15368396788835526      0.24577908590435982      0.01214536956765435      
4000                     6.45322820769416         16549308                 1.3250370277447494       13.121342051521783       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9338194040000001       0.05000000000000001      0.5956862554885447       2e-05                    0.4504902202170342       4e-06                    0.401611328125           -0.16263784              0.9541643                1.077758413372618        1.0                      0.9996448863636364       1e-05                    132033                   0.27335296977650037      0.9881140680024119       0.18965082988142967      0.2344525009393692       0.011226365512067621     
4200                     6.807909946309196        17382033                 12.384577809742485       9.853045807171892        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.93048848               0.05                     0.7340172305703163       2e-05                    0.4666032353416085       4e-06                    0.463623046875           0.29571214               1.1884086                1.0134432821562795       1.0                      0.9995265151515151       1e-05                    138633                   0.27243466088266083      0.9914579102487275       0.16842464357614517      0.2393249124288559       0.01031736781199773      
4400                     7.158994139764044        18215334                 5.960603150459251        8.33845022632871         0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.927155332              0.05                     0.6973491520620883       2e-05                    0.46248969016596675      4e-06                    0.43603515625            0.0008531329             1.2084086                0.9526047273115678       1.0                      0.9996448863636364       1e-05                    145233                   0.27286961584380176      0.9895403601906516       0.16108905151486397      0.22474629804491997      0.009149294459458553     
4600                     7.506711096233792        19050135                 5.571480919371623        10.413682475950074       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.923816148              0.05                     0.6280931090004742       2e-05                    0.4664208432659507       4e-06                    0.485107421875           -0.3088915               1.1731958                0.9004152037880637       1.0                      0.9990530303030303       1e-05                    151837                   0.27256643410884973      0.9902579278656931       0.1588769108057022       0.22226781025528908      0.008595930581743069     
4800                     7.861896634697914        19884398                 1.3233122078128272       11.32070485275867        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.920479152              0.05                     0.6528834037017077       2e-05                    0.4501077365130186       4e-06                    0.42431640625            -0.07973858              0.8092883                0.8488496867093174       1.0                      0.9995265151515151       1e-05                    158441                   0.27225599866924866      0.9912384495590671       0.13068711757659912      0.20428378507494926      0.0077070528359124155    
5000                     8.22188326365418         20719791                 9.674011116451414        7.736507042117594        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.917137452              0.05                     0.6790550821460783       2e-05                    0.4644171691033989       4e-06                    0.438232421875           -0.12454682              1.2455368                0.8019511338436243       1.0                      0.9997632575757576       1e-05                    165047                   0.2727151422789602       0.9883787848732688       0.13897688314318657      0.20063681155443192      0.006954877778436198     
5200                     8.57497467385398         21554670                 20.683400342696853       11.32754611736846        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.913797992              0.05                     0.9040471380576491       2e-05                    0.4377487653400749       4e-06                    0.400634765625           -0.11832411              1.6441798                0.7627843654516973       1.0                      0.9998816287878788       1e-05                    171651                   0.27301363511519         0.9866120598532937       0.12343483977019787      0.1944805607199669       0.00664651021361351      
5400                     8.924134042461713        22390109                 3.8297901537314885       8.690053403108           0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.910456328              0.05                     0.7908776537515223       2e-05                    0.44933867710642517      4e-06                    0.39892578125            0.23471424               1.2805715                0.7261371612548828       1.0                      0.9998816287878788       1e-05                    178260                   0.27337301138675574      0.9839142886075106       0.13688847608864307      0.2018948718905449       0.0064184536988084965    
5600                     9.270887215799755        23225765                 0.7751617050066913       11.41315385480599        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9071136519999999       0.05                     0.7527069635689259       2e-05                    0.45772167411632836      4e-06                    0.458984375              -0.07782872              1.0485659                0.6923972332116329       1.0                      1.0                      1e-05                    184869                   0.2736636725339022       0.9829242879694158       0.14464979618787766      0.20056521147489548      0.006089960986917669     
5800                     9.622536683016353        24061520                 8.705121931652563        11.198565246718069       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.9037704879999999       0.049999999999999996     0.5700648613274097       2e-05                    0.4467080947943032       4e-06                    0.42431640625            0.039017353              0.973647                 0.6633115103750518       1.0                      1.0                      1e-05                    191479                   0.27391848419651843      0.9814024260549834       0.1410292126238346       0.19945574179291725      0.0060800394099770165    
6000                     9.974003826048639        24897375                 10.32905747074555        11.268222374095796       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.900427164              0.05                     0.7363981138914824       2e-05                    0.43692207732237875      4e-06                    0.408447265625           -0.22908065              1.1682707                0.6362034768769235       1.0                      1.0                      1e-05                    198092                   0.27421206416505756      0.9798675016923384       0.14192012324929237      0.2110813520848751       0.0060588709558501395    
6200                     10.340776479641596       25732862                 3.47177199821311         6.549623547698118        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.897085208              0.05                     0.7011419935151935       2e-05                    0.44404713809490204      4e-06                    0.372314453125           -0.20917502              1.1265655                0.6116674596613103       1.0                      0.9998816287878788       1e-05                    204703                   0.2762729110139789       0.9714136990633877       0.17126581817865372      0.2429155670106411       0.0058748174571629725    
6400                     10.694032963315646       26568976                 18.774817522687066       10.199381315666205       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.89374094               0.05                     0.8593720329158446       2e-05                    0.4449748712427476       4e-06                    0.39108455882352944      -0.11993191              1.1225898                0.5846715551434141       1.0                      0.9998816287878788       1e-05                    211319                   0.2758044690796823       0.973560636693781        0.1660727746784687       0.22271719202399254      0.0055469228236964254    
6600                     11.04856611861123        27405400                 7.435395063797076        9.206617966064638        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.890395192              0.05                     0.7814069017767906       2e-05                    0.4452057472046684       4e-06                    0.40349264705882354      0.2993491                1.351413                 0.564339897849343        1.0                      1.0                      1e-05                    217933                   0.2781908801107696       0.9621311534534801       0.18665434420108795      0.2443797029554844       0.005564570765603672     
6800                     11.405328469607564       28242542                 14.964169700202053       9.571331032889663        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.88704652               0.05                     0.6934895599260926       2e-05                    0.4557979474775493       4e-06                    0.3828125                0.016572213              1.0212867                0.5444979378671356       1.0                      1.0                      1e-05                    224550                   0.27857507358897815      0.9597384134928385       0.16610469669103622      0.22667395696043968      0.005608030566663452     
7000                     11.766135642727216       29080530                 12.16303669295638        10.603522894614024       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.883694648              0.05                     0.8410828376517576       2e-05                    0.43484132693094363      4e-06                    0.3255974264705882       0.011450045              1.0697979                0.5289284966208718       1.0                      1.0                      1e-05                    231172                   0.28025689992037683      0.951727650382302        0.1993701085448265       0.25650718808174133      0.005825398659164255     
7200                     12.126798433860143       29919818                 9.151613899359365        10.92169769949828        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.880337452              0.05                     0.7642468766254537       2e-05                    0.45675094250370474      4e-06                    0.4053308823529412       -0.42377752              1.4424253                0.5099396272139116       1.0                      1.0                      1e-05                    237814                   0.28056989294109924      0.9497937867135713       0.21167710423469543      0.2580922655761242       0.0057064818613456955    
7400                     12.490449100136757       30759366                 11.9241498998726         10.760302005945125       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.876979156              0.05                     0.8996832016855478       2e-05                    0.4432969270274043       4e-06                    0.3603515625             -0.22118564              1.1768419                0.4969386476458925       1.0                      1.0                      1e-05                    244459                   0.2808447534387762       0.9483668731920647       0.1972009465098381       0.25253505632281303      0.006018244294506131     
7600                     12.858086150818401       31599942                 9.223712112434981        14.86777626944539        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.873616888              0.05                     0.9084631339646876       2e-05                    0.43412162899039686      4e-06                    0.375                    -0.19142456              1.1119815                0.48539840813839075      1.0                      1.0                      1e-05                    251108                   0.2812778227257006       0.9461262731841116       0.20254558324813843      0.2514001093804836       0.006404688864043264     
7800                     13.228014344241885       32440556                 14.921755523854188       15.737028343644475       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.870254732              0.05                     0.9514269868240637       2e-05                    0.4316570057588465       4e-06                    0.39889705882352944      -0.2252363               1.5015804                0.4712359344258028       1.0                      1.0                      1e-05                    257755                   0.2833133515189675       0.9369126488180721       0.19246924296021461      0.24283337593078613      0.006268912926316261     
8000                     13.596961368719736       33281768                 8.1265931840774          13.265023194430485       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.8668897440000001       0.05000000000000001      0.7791205469299765       2e-05                    0.44287223127834935      4e-06                    0.3563878676470588       0.062323023              1.0682441                0.4553278720740116       1.0                      1.0                      1e-05                    264412                   0.2832034428914388       0.9374244429848411       0.21261883527040482      0.2564573362469673       0.005974739225524845     
8200                     13.969968182510799       34123736                 16.282102624508852       18.650806104758676       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.863521652              0.05                     1.2728007417172194       2e-05                    0.4529610858298838       4e-06                    0.35546875               -0.09095313              1.8066914                0.44017145850441675      1.0                      1.0                      1e-05                    271080                   0.2835261677250718       0.9356330958279696       0.20556074008345604      0.23575307801365852      0.005705837386124062     
8400                     14.338533172541194       34965506                 14.379931842549485       15.932968911600033       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.860154836              0.05                     0.9034050426938955       2e-05                    0.4356771271456691       4e-06                    0.36006433823529416      -0.20298274              1.6205739                0.42544966755491315      1.0                      1.0                      1e-05                    277748                   0.28389097705031885      0.9335789680480957       0.21300602331757545      0.2416168786585331       0.005348027316909847     
8600                     14.707613148887953       35807757                 14.860643376849083       12.177487339067355       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.856785728              0.05                     1.3186499432605856       2e-05                    0.44526862681788554      4e-06                    0.3283547794117647       0.020697584              1.7855104                0.4172468763409239       1.0                      1.0                      1e-05                    284417                   0.2860297939994118       0.9235083262125652       0.23870528116822243      0.26195327192544937      0.005374209786003286     
8800                     15.07847754518191        36650057                 16.907072203621404       12.129904029445857       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.853416776              0.05                     1.2673830994788338       2e-05                    0.43611205215839777      4e-06                    0.33249080882352944      0.25964344               1.7635497                0.40577035090502567      1.0                      1.0                      1e-05                    291093                   0.28842846085043516      0.9116900668424719       0.24425587430596352      0.25272029638290405      0.005050632006981794     
9000                     15.452013075815307       37495332                 10.786100500438343       16.01355437942871        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.850035492              0.05                     1.1982651694732556       2e-05                    0.4294224486631506       4e-06                    0.3724724264705882       -0.23278962              1.3953663                0.39221033183011145      1.0                      1.0                      1e-05                    297795                   0.2887836225105055       0.9093606255271218       0.21182245388627052      0.23028387874364853      0.004571852923342676     
9200                     15.828035323354934       38341146                 16.1122925967144         19.609897740272547       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.846652204              0.05                     1.34109127433861         2e-05                    0.4278012717909673       4e-06                    0.31640625               -0.04298664              1.5580738                0.38229847676826245      1.0                      1.0                      1e-05                    304501                   0.28839128667658026      0.9111144036957712       0.24318939074873924      0.2534327581524849       0.004327399712620359     
9400                     16.209573714203305       39188082                 4.797378911315948        18.620566483324406       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.8432645759999999       0.05                     1.324766351019635        2e-05                    0.4419841663364102       4e-06                    0.2736672794117647       -0.00888755              1.487862                 0.37519168853759766      1.0                      1.0                      1e-05                    311217                   0.2887568333569695       0.9091142906862146       0.24604862555861473      0.24620070308446884      0.004297477247960427     
9600                     16.591676215529443       40037265                 12.190721289999692       18.390571683628178       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.839867796              0.05                     1.080893488929552        2e-05                    0.42917553028639627      4e-06                    0.31824448529411764      0.19651243               1.4418131                0.36905532894712506      1.0                      1.0                      1e-05                    317960                   0.28932976000236743      0.9062310710097805       0.25364942848682404      0.2431284338235855       0.004266978213281343     
9800                     16.97194555507766        40885907                 3.3490845670618508       23.402784453685374       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.836473184              0.05                     0.9359022278119535       2e-05                    0.431183381115689        4e-06                    0.2973345588235294       0.050670628              1.0950013                0.3605580185398911       1.0                      1.0                      1e-05                    324686                   0.2882787892312715       0.9105762857379336       0.24208248034119606      0.23796134069561958      0.00411586734381589      
10000                    17.353461231589318       41735136                 6.951503773397075        14.176881493049994       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.83307608               0.05                     1.0827269058893707       2e-05                    0.43060458232374754      4e-06                    0.31594669117647056      0.04493741               1.3483399                0.3565826127023408       1.0                      1.0                      1e-05                    331425                   0.28887274771025684      0.9078053561123934       0.23973357677459717      0.23114961758255959      0.004207046420285196     
10200                    17.73741239256329        42584709                 9.89134131742052         29.40012387584786        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.829678412              0.05                     0.9958755128523882       2e-05                    0.421551622231217        4e-06                    0.2952665441176471       -0.030865407             1.6147054                0.35403622599209056      1.0                      1.0                      1e-05                    338164                   0.28960777731502757      0.9045133310205796       0.27202070504426956      0.2554277665913105       0.004382473033140688     
10400                    18.1212405942546         43436898                 36.34957002248069        23.26602038788601        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.826269656              0.05                     1.3094173547099617       2e-05                    0.4392105365062461       4e-06                    0.35891544117647056      -0.10888129              1.6796051                0.3514798949746525       1.0                      1.0                      1e-05                    344924                   0.2919032433453728       0.8938720506780288       0.27566036581993103      0.2538961358368397       0.0044225147541831515    
10600                    18.504102374447715       44288427                 35.479325894785546       24.834864472509455       0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.822863464              0.05                     1.1304618619820652       2e-05                    0.4255823817323236       4e-06                    0.3058363970588235       -0.2026015               1.3407751                0.34553252949434166      1.0                      1.0                      1e-05                    351677                   0.2925245200886446       0.8902672739589915       0.258241418749094        0.243717011064291        0.004280000158092555     
10800                    18.8883837779363         45142463                 11.275409147987856       26.98879648917999        0.1398129892778979       1.0184165772896745       0.9961723703907593       0.8561257222948546       0.819447276              0.05                     1.186548869837733        2e-05                    0.42061772679581366      4e-06                    0.2718290441176471       0.26648104               1.718246                 0.3418723695418414       1.0                      1.0                      1e-05                    358446                   0.29301616023568544      0.888182569952572        0.2256099283695221       0.23319749906659126      0.004189957371529411     
